station,delay_mean,delay_p90,traffic,lat,lon,t2m_mean,precip_mean,wind_mean,freezing_rate,heavy_rain_rate,windy_rate
Hirschfelde,0.053769607881392345,0.096056622851365,843.25,50.8311725,17.8359035,11.9676513671875,1.942266325155894,1.2670427636817887,0.0,0.0,0.0
Hordzieżka,0.06767277587838014,0.1300309597523219,325.8333333333333,51.7488685,22.1777162,11.361857096354166,1.564668744802475,1.2587799907740516,0.08333333333333333,0.0,0.0
Horka Gbf,0.256626219426142,0.5625,12.083333333333334,,,,,,,,
Horyniec-Zdrój,0.1609027713826773,0.3129770992366412,73.33333333333333,50.1910278,23.3625975,10.894734700520834,2.029473523298899,1.3505481109991322,0.08333333333333333,0.0,0.0
Hołówki Duże,0.12074303392837255,0.1684587813620071,556.3333333333334,52.975513,23.0875707,10.707234700520834,1.5787388235330582,1.3173891131951845,0.08333333333333333,0.0,0.0
Hrebenne,0.2935244038369038,0.6111111111111112,18.833333333333332,50.2829015,23.5797971,11.0018310546875,1.9852263927459717,1.3708694666553443,0.08333333333333333,0.0,0.0
Hrubieszów Miasto,0.2617634472995691,0.3302752293577982,119.0,50.7971297,23.9089671,11.058308919270834,1.8467610627412796,1.3530912917871014,0.08333333333333333,0.0,0.0
Hryniewicze,0.10011138021565506,0.1397849462365591,556.3333333333334,53.0801246,23.1354068,10.648478190104166,1.542543277144432,1.3013848649233155,0.08333333333333333,0.0,0.0
Hucisko,0.08946270743145741,0.31136363636363723,10.25,51.43486,19.4678,11.167032877604166,1.840567131837209,1.5466068480015842,0.08333333333333333,0.0,0.0
Hurko,0.0725960582140421,0.0919117647058823,253.16666666666666,49.7993522,22.8739242,11.1854248046875,2.0194235742092133,1.399902616724476,0.08333333333333333,0.0,0.0
Huta,0.001225490196078425,0.0,5.666666666666667,53.85403,17.82927,10.1654052734375,1.9335696200529735,1.5690735957808843,0.08333333333333333,0.0,0.0
Huta Komorowska,0.12329036861100941,0.1598837209302325,348.0833333333333,50.3871815,21.7189801,11.646199544270834,1.7661324093739192,1.1799426651661602,0.08333333333333333,0.0,0.0
Imbramowice,0.1443429926156909,0.21269504620512045,625.0555555555555,50.3016845,19.849629,10.5247802734375,2.1035499572753906,1.352733922918664,0.08333333333333333,0.0,0.0
Imielin,0.048656661530294194,0.0839363241678726,712.1666666666666,50.1467621,19.1854676,11.398152669270834,2.0665218234062195,1.1863166747941347,0.08333333333333333,0.0,0.0
Inowrocław,0.0725066847834337,0.21452667050871604,702.3333333333334,52.7952408,18.2595624,11.295125325520834,1.7653066317240398,1.3510677339942851,0.0,0.0,0.0
Inowrocław Rąbinek,0.20735590596228096,0.43440860215053756,40.77777777777778,52.7693872,18.2431612,11.2899169921875,1.749503642320633,1.3730872543611345,0.0,0.0,0.0
Inwałd,0.15617686862345798,0.2564655172413793,463.3333333333333,49.863906,19.397887,10.673380533854166,2.445697079102198,1.1280735133469635,0.08333333333333333,0.0,0.0
Iwin,0.25414106118339386,0.3013333333333333,261.0,53.7954837,16.5168702,10.4744873046875,2.080566495656967,1.603401713871427,0.0,0.0,0.0
Iwiny,0.1746105519037587,0.4315087336244542,662.8333333333334,51.042315,17.0752148,11.9808349609375,2.1374988555908203,1.2485738546650227,0.0,0.0,0.0
Izbica,0.17840995025935213,0.3421052631578947,235.66666666666666,50.8927773,23.1587974,11.018107096354166,1.764474665125211,1.3419035180189585,0.08333333333333333,0.0,0.0
Iława Główna,0.15317415357854192,0.3336711711711712,1391.75,53.5810821,19.5731214,10.661173502604166,1.8174833754698436,1.565963676228549,0.08333333333333333,0.0,0.0
Iława Miasto,0.09375185977096417,0.1491228070175438,448.5833333333333,53.5955841,19.54881,10.736531575520834,1.7913951774438222,1.565781721137169,0.08333333333333333,0.0,0.0
Iłowa Żagańska,0.17671691223664457,0.3717026378896882,460.5833333333333,51.5020926,15.1886395,11.8724365234375,1.9513327678044636,1.3911053326293326,0.0,0.0,0.0
Iłowiec,0.0949380310099725,0.17721257237386265,1008.6666666666666,53.4223349,16.3872521,10.802775065104166,1.899191717306773,1.4350607581795005,0.0,0.0,0.0
Iłowo,0.04332024535580086,0.0527272727272727,539.0833333333334,52.904301,14.7886974,11.5023193359375,1.837476372718811,1.3435795674433473,0.0,0.0,0.0
Jabłonowo Pomorskie,0.06151872162616276,0.121263684139198,646.2,53.387984,19.1527034,10.8719482421875,1.72124578555425,1.57940927471312,0.08333333333333333,0.0,0.0
Jabłoń Kościelna,0.0502934513900092,0.1067615658362989,554.0833333333334,52.9195218,22.6494531,10.7371826171875,1.529786969224612,1.4166732753621194,0.08333333333333333,0.0,0.0
Jackowice,0.047142185880861935,0.0614250614250614,527.4166666666666,52.1668553,19.7996405,11.512736002604166,1.5143450250228245,1.5077010534781874,0.0,0.0,0.0
Jackowo Dworskie,0.0686417168887514,0.0964052287581699,1237.1666666666667,52.6338107,20.789025,11.3978271484375,1.3573159674803417,1.3867457334270175,0.08333333333333333,0.0,0.0
Jacków,0.0787173050533576,0.1055276381909547,793.25,50.9754243,19.7001644,11.211954752604166,1.8794933060805004,1.5443136292134618,0.08333333333333333,0.0,0.0
Jadachy,0.1242145663187156,0.1746987951807229,347.6666666666667,50.4937594,21.6791385,11.7171630859375,1.7244666169087093,1.179184982982478,0.08333333333333333,0.0,0.0
Jadwiżyn,0.08448702366903367,0.1177446102819237,617.6666666666666,53.68345,16.6357,10.418009440104166,2.0529549419879913,1.5565202430650906,0.08333333333333333,0.0,0.0
Jagodin,0.31245336702314647,0.3852459016393442,247.08333333333334,,,,,,,,
Jagodzin,0.17871212757827792,0.358695652173913,402.3333333333333,51.3609564,15.1603835,11.8568115234375,1.8942470053831737,1.393875195548312,0.0,0.0,0.0
Jaksice,0.044490465951086,0.08836524300441825,432.05555555555554,50.3238575,20.0035681,10.844767252604166,1.9927741189797719,1.338893844781768,0.08333333333333333,0.0,0.0
Jaktorów,0.06429180580265285,0.0869781312127236,1964.5,52.0904757,20.5476345,11.5203857421875,1.5977288285891216,1.4387935601642488,0.08333333333333333,0.0,0.0
Jamielnik,0.11326810969159645,0.1661807580174927,371.5,53.2436204,19.8074699,10.7415771484375,1.722707321246465,1.5510391761377698,0.08333333333333333,0.0,0.0
Janikowo,0.1052560516272354,0.147919876733436,632.0,52.7531648,18.1141024,11.275919596354166,1.7291641930739086,1.3994782268217454,0.0,0.0,0.0
Janinów,0.03703906037389227,0.0602409638554216,174.11111111111111,52.4377778,18.6472222,11.486368815104166,1.7291918396949768,1.5360826404474,0.0,0.0,0.0
Jankowa,0.07262670245879144,0.10811319024032279,351.72222222222223,51.169863,21.9440905,11.5614013671875,1.7187209626038868,1.197910857182855,0.08333333333333333,0.0,0.0
Jankowa Żagańska,0.1704750225699064,0.3402597402597402,430.5833333333333,51.5713004,15.1775641,11.840047200520834,1.9529405037562053,1.3772378763020905,0.0,0.0,0.0
Jankowce,0.018363492064006975,0.0390625,132.58333333333334,49.4844095,22.3573376,10.069376627604166,2.38815376162529,1.174279939119566,0.08333333333333333,0.0,0.0
Jankowo Dolne,0.11578921079816065,0.1603692592173289,491.55555555555554,52.55067,17.69065,11.385294596354166,1.6769529978434246,1.5304943250358445,0.0,0.0,0.0
Jankowo Pomorskie,0.07241949325049657,0.0935064935064935,376.3333333333333,53.5166039,15.7743234,10.8031005859375,2.0131017665068307,1.502923942801809,0.0,0.0,0.0
Janków Przygodzki,0.05515908789287255,0.09472272525369865,313.55555555555554,51.5968619,17.7900085,11.704630533854166,1.9536818514267604,1.4507083735918256,0.0,0.0,0.0
Janowice Wielkie,0.14464560210762809,0.23306451612903234,611.25,50.87828,15.9208773,9.9305419921875,2.7500110864639282,1.397190762075586,0.08333333333333333,0.0,0.0
Janówek,0.0689723135391167,0.0900131406044678,1536.3333333333333,51.8607854,20.6327441,11.148152669270834,1.689896821975708,1.3854082661397722,0.08333333333333333,0.0,0.0
Jarocin,0.09449945919397586,0.1834845870215645,979.1666666666666,51.9739233,17.5011254,11.735555013020834,1.7162169615427654,1.510695221796754,0.0,0.0,0.0
Jarosty,0.06801927555189723,0.10439735365050559,663.8888888888889,51.4617352,19.6822993,11.149129231770834,1.8044721980889638,1.5424262492287606,0.08333333333333333,0.0,0.0
Jaroszowiec Olkuski,0.05734822489813407,0.0856353591160221,747.0833333333334,50.3422847,19.6218089,10.612345377604166,2.1497327287991843,1.33102499350645,0.08333333333333333,0.0,0.0
Jarosław,0.12605693042824218,0.19813410499481365,1304.888888888889,50.0399766,22.6573724,11.377156575520834,1.9282036622365315,1.3836978607167518,0.08333333333333333,0.0,0.0
Jarszewo,0.01811053889848169,0.0302419354838709,447.4166666666667,53.9283691,14.7894988,11.245157877604166,1.933741902311643,2.058865433605347,0.0,0.0,0.0
Jarzębia Łąka,0.04517785762833723,0.0673316708229426,808.9166666666666,52.4598616,21.4477629,11.508829752604166,1.4254732479651768,1.3309782886658068,0.08333333333333333,0.0,0.0
Jarzębiec,0.03239596230072804,0.0526315789473684,249.25,54.30786,19.98443,10.551310221354166,1.9243023594220479,1.4127066715746615,0.08333333333333333,0.0,0.0
Jasienica Dolna,0.09243010854007111,0.1474358974358974,472.5,50.5170769,17.4996417,11.600301106770834,2.210904782017072,1.3664438725788566,0.08333333333333333,0.0,0.0
Jasienica Mazowiecka,0.02603131005422962,0.0331829896907216,3112.9166666666665,52.4154325,21.398569,11.5155029296875,1.473090226451556,1.3254092374937454,0.08333333333333333,0.0,0.0
Jasień Brzeski,0.10972847753762068,0.19830610821334493,840.7222222222222,49.9870188,20.5581519,11.484903971354166,1.9767904579639435,1.0878318783927654,0.08333333333333333,0.0,0.0
Jasiona,0.153649803986228,0.2101851851851852,1032.25,50.7661348,17.537053,12.067097981770834,1.8889204760392506,1.230993449271181,0.0,0.0,0.0
Jasionka Lotnisko,0.008932357493216884,0.0139240506329113,788.5,50.1155464,22.0215407,11.498250325520834,1.9415395855903625,1.3339094393577489,0.08333333333333333,0.0,0.0
Jasionna Łowicka,0.09586902945394436,0.130635838150289,876.0833333333334,52.1246244,20.1236666,11.6214599609375,1.5322630455096562,1.4661326944465163,0.08333333333333333,0.0,0.0
Jaski,0.04036994660564453,0.1,28.916666666666668,53.4402467,22.7768631,10.489298502604166,1.471181924144427,1.3081609542570483,0.08333333333333333,0.0,0.0
Jastarnia,0.16290800037165398,0.3878349098980077,586.3333333333334,54.702764,18.6712892,,,,0.0,0.0,0.0
Jastarnia Wczasy,0.20289775992821504,0.4300291545189504,688.1666666666666,54.7079444,18.6553541,,,,0.0,0.0,0.0
Jastrowie,0.2998042108212583,0.42231885210207626,483.27777777777777,53.4205494,16.8150156,10.771687825520834,1.8494463711977005,1.4140356164106525,0.0,0.0,0.0
Jastrowie Miasto,0.07519950877322984,0.2057142857142857,101.41666666666667,53.4240519,16.8109593,10.771687825520834,1.8494463711977005,1.4140356164106525,0.0,0.0,0.0
Jastrząb,0.040140987061807035,0.07174620291616038,442.9583333333333,51.2468739,20.9488245,10.9818115234375,1.8279529909292858,1.4521694759370183,0.08333333333333333,0.0,0.0
Jastrząbka,0.029535431657546313,0.06516114089074179,308.05555555555554,53.134,21.24303,10.987019856770834,1.4944895307223003,1.356061578737842,0.08333333333333333,0.0,0.0
Jastrzębna,0.08972445831004827,0.1434782608695652,228.83333333333334,51.0447261,15.9371387,10.3768310546875,2.5667137503623962,1.579406663468487,0.08333333333333333,0.0,0.0
Jastrzębsko,0.13801528211783107,0.26240245261984385,787.1666666666666,52.2951463,16.0612341,11.892618815104166,1.553130879998207,1.3595031935805406,0.0,0.0,0.0
Jaszczów,0.06097768783583977,0.0885311871227364,998.4166666666666,51.2111949,22.9332819,11.2664794921875,1.659833128253619,1.3502943267446996,0.08333333333333333,0.0,0.0
Jasło,0.09726838899265598,0.16306451612903244,322.4583333333333,49.7469627,21.493576,10.8704833984375,2.150171995162964,1.1065701243069532,0.08333333333333333,0.0,0.0
Jasło Fabryczne,0.09514922657108614,0.131403118040089,420.1666666666667,49.7493934,21.533993,10.8704833984375,2.150171995162964,1.1065701243069532,0.08333333333333333,0.0,0.0
Jasło Niegłowice,0.08592287342287341,0.20833333333333331,14.555555555555555,49.7261437,21.4509854,10.8704833984375,2.150171995162964,1.1065701243069532,0.08333333333333333,0.0,0.0
Jawiszowice Jaźnik,0.06816385802954171,0.1232492997198879,402.25,49.9496644,19.1154929,10.9281005859375,2.51827938357989,1.2257079464666496,0.08333333333333333,0.0,0.0
Jawor,0.15358628083608356,0.2473444613050076,714.9166666666666,51.0504653,16.1932008,11.375691731770834,2.0841703762610755,1.5321890132092777,0.0,0.0,0.0
Jaworzno Ciężkowice,0.11642930813129063,0.17840727418065538,730.0,50.2129797,19.3370763,11.3480224609375,1.997259686390559,1.234203614627592,0.08333333333333333,0.0,0.0
Jaworzno Szczakowa,0.1487832298677075,0.2315034419207095,1143.9166666666667,50.2463323,19.2975531,11.3480224609375,1.997259686390559,1.234203614627592,0.08333333333333333,0.0,0.0
Jaworzno koło Wielunia,0.038068713562379404,0.0602409638554216,261.0,51.0145545,18.6532697,11.392618815104166,2.100921501715978,1.5472821372187247,0.08333333333333333,0.0,0.0
Jaworzyna Śląska,0.12552038596482024,0.25664697193500735,881.5555555555555,50.9144217,16.4308642,11.276570638020834,2.266650920112928,1.5016237377483137,0.0,0.0,0.0
Jazy,0.10685363768353832,0.173170731707317,363.5833333333333,54.1249544,15.7861983,11.119344075520834,1.9533409625291824,1.6599423376576945,0.0,0.0,0.0
Jaśkowice,0.058984539155153226,0.0949033391915641,1157.0,51.1287174,18.2175176,11.6248779296875,2.0343042810757956,1.4360161985548574,0.08333333333333333,0.0,0.0
Jaśkowice Legnickie,0.11455373143892023,0.1766753698868581,1128.9166666666667,51.2215187,16.3143427,11.696492513020834,1.895938937862714,1.4371508444746093,0.0,0.0,0.0
Jaślany,0.02581728404066942,0.048780487804878,196.5,50.3951859,21.4854933,11.660847981770834,1.7877242068449657,1.1732475933898552,0.08333333333333333,0.0,0.0
Jedlicze,0.11575857689834927,0.2237629543132389,140.66666666666666,49.714148,21.6421513,10.9486083984375,2.1246217787265778,1.1362405805860516,0.08333333333333333,0.0,0.0
Jedlicze Męcinka,0.0380119343881565,0.0808080808080808,84.33333333333333,49.7261755,21.6260809,10.9486083984375,2.1246217787265778,1.1362405805860516,0.08333333333333333,0.0,0.0
Jedlicze koło Zgierza,0.05948630703575789,0.10483870967741934,626.3333333333334,51.8693884,19.3207369,11.4603271484375,1.7100252111752827,1.539118325007265,0.08333333333333333,0.0,0.0
Jedlina-Zdrój,0.16349384620917698,0.32760847400022686,358.8333333333333,50.724228,16.337581,9.334513346354166,2.606636494398117,1.3377227408828987,0.08333333333333333,0.0,0.0
Jedlina-Zdrój Borowa,0.21242631381595722,0.3026819923371647,308.0833333333333,50.7299222,16.3221941,9.334513346354166,2.606636494398117,1.3377227408828987,0.08333333333333333,0.0,0.0
Jedlina-Zdrój Centrum,0.12122497259662371,0.2463343108504398,233.5,50.7211486,16.3446376,9.334513346354166,2.606636494398117,1.3377227408828987,0.08333333333333333,0.0,0.0
Jedlnia Kościelna,0.053728250059103706,0.0773542600896861,884.5833333333334,51.4551228,21.4077802,11.4305419921875,1.5952217082182567,1.232867367210485,0.08333333333333333,0.0,0.0
Jedlnia-Letnisko,0.04936579149575521,0.0728699551569506,884.5833333333334,51.4303531,21.3292505,11.300984700520834,1.6768421630064647,1.2834311416771411,0.08333333333333333,0.0,0.0
Jeglia,0.07745287641412825,0.1236559139784946,187.0,53.3873983,19.8782728,10.488972981770834,1.7635964105526607,1.5622920055499732,0.08333333333333333,0.0,0.0
Jelcz Miłoszyce,0.06698436198810921,0.11749482401656311,1298.3333333333333,51.0445694,17.3054006,11.988321940104166,2.084006796280543,1.2539194501889748,0.0,0.0,0.0
Jelcz-Laskowice,0.05423640511351704,0.10851449275362315,1298.3333333333333,51.0398306,17.3499638,11.988321940104166,2.084006796280543,1.2539194501889748,0.0,0.0,0.0
Jelenia Góra,0.11147419081519279,0.2,932.0416666666666,50.8501049,15.6537492,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenia Góra Cieplice,0.1371234494022892,0.25637408568443054,286.4166666666667,50.8697521,15.6852449,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenia Góra Orle,0.11146275426664039,0.1602067183462532,389.4166666666667,50.8639918,15.6573613,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenia Góra Przemysłowa,0.11185022442631078,0.1578947368421052,389.5,50.8877308,15.705234,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenia Góra Sobieszów,0.11132562579522068,0.18605990783410134,336.3888888888889,50.8517332,15.6452871,9.4866943359375,2.8263264298439026,1.3512544625697631,0.08333333333333333,0.0,0.0
Jelenia Góra Zabobrze,0.11869092053510968,0.21417629551820722,783.8888888888889,50.9098997,15.7431012,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenia Góra Zachodnia,0.10970447665080917,0.1602067183462532,389.5,50.9005971,15.719455,9.742716471354166,2.8176241417725882,1.3711333503694563,0.08333333333333333,0.0,0.0
Jelenino,0.060617528267752796,0.0825688073394495,320.0,53.65212,16.62759,10.418009440104166,2.0529549419879913,1.5565202430650906,0.08333333333333333,0.0,0.0
Jeleń,0.029389660801644894,0.04811827956989245,338.5,53.7416667,21.3219444,10.461466471354166,1.6690938969453175,1.3721699777990208,0.08333333333333333,0.0,0.0
Jeleśnia,0.06353245407924235,0.22500000000000003,18.466666666666665,49.6295063,19.3313366,8.538289388020834,3.176758050918579,0.9085464834758415,0.16666666666666666,0.0,0.0
Jelna,0.060545147454480634,0.1111111111111111,216.91666666666666,49.70442,20.72343,10.546427408854166,2.2467451890309653,0.9253751406509365,0.08333333333333333,0.0,0.0
Jeruty,0.12325568182075408,0.1935483870967742,182.66666666666666,53.5419739,21.1667206,10.6209716796875,1.6484920978546143,1.3143705313423768,0.08333333333333333,0.0,0.0
Jerzmanice Lubuskie,0.15874306456724596,0.23973914084001435,384.44444444444446,52.3066489,14.867405,11.988321940104166,1.6221282084782918,1.3115490440799447,0.0,0.0,0.0
Jerzmanki,0.16342263692507666,0.39375,484.25,51.1361534,15.061674,10.939493815104166,2.200392007827759,1.4825747751041305,0.0,0.0,0.0
Jesionka,0.056259772679664276,0.0750830564784053,1460.25,52.3953913,19.5867364,11.509480794270834,1.5183211366335552,1.49953547181706,0.08333333333333333,0.0,0.0
Jesionowiec,0.042295359079740885,0.0761904761904762,143.05555555555554,53.44504,21.0030768,10.7655029296875,1.5901298373937607,1.3378261310858275,0.08333333333333333,0.0,0.0
Jezierzany,0.06637457350725906,0.1050767414403778,830.0833333333334,54.5330616,16.5858025,10.919962565104166,2.125909775495529,2.33338655368362,0.0,0.0,0.0
Jezierzyce Słupskie,0.2106738050292943,0.4564564564564564,446.4166666666667,54.5042883,17.1218427,10.4686279296875,2.217455973227819,2.0944392877870146,0.0,0.0,0.0
Jeziorki Wałeckie,0.1850523712768409,0.3630573248407643,306.8333333333333,53.2256077,16.1074772,11.120320638020834,1.8658050298690796,1.3018488422948538,0.0,0.0,0.0
Jełowa,0.035970468638772485,0.0571428571428571,315.1666666666667,50.7998026,18.0728772,11.763224283854166,1.9933071285486221,1.337405243622839,0.08333333333333333,0.0,0.0
Jeżewo,0.06611386096946857,0.1048593350383631,754.1666666666666,51.909517,19.4649552,11.2884521484375,1.7047157386938732,1.5729908033274638,0.08333333333333333,0.0,0.0
Jeżówka,0.0466570751326699,0.0829787234042553,486.75,52.161699,20.2887051,11.5775146484375,1.5049324333667755,1.4445239626830648,0.08333333333333333,0.0,0.0
Jindrichov Ve Slez,0.08310336628279667,0.1767241379310344,162.66666666666666,,,,,,,,
Jonkowo,0.06453799434861647,0.0980926430517711,379.3333333333333,53.8275836,20.3104882,10.499064127604166,1.764758105079333,1.6018560251422995,0.08333333333333333,0.0,0.0
Jordanów,0.13530500431632164,0.2578241173012415,312.0,49.6489124,19.8383492,8.808634440104166,3.0457162658373513,0.8933156086325107,0.16666666666666666,0.0,0.0
Jugowice,0.11378133556835784,0.2324275233640118,232.77777777777777,50.7310111,16.4027816,9.5540771484375,2.4705428878466287,1.3227403093422148,0.08333333333333333,0.0,0.0
Julianka,0.04210377432619489,0.0622119815668202,426.75,52.9854566,23.6996349,10.466512044270834,1.652863418062528,1.3832535074921966,0.08333333333333333,0.0,0.0
Jurata,0.15915766215498284,0.3955402091132051,586.3333333333334,54.6849444,18.7134138,,,,0.0,0.0,0.0
Justynów,0.04688786557001722,0.07992481746548105,1923.2777777777778,52.3704333,22.1327977,11.082722981770834,1.533619334300359,1.4157973397480097,0.08333333333333333,0.0,0.0
Juszczyn,0.12226667692105793,0.1670146137787056,459.3333333333333,51.154596,16.6789939,11.919637044270834,1.9929904788732529,1.3681751553296821,0.0,0.0,0.0
Józefin,0.1264810709849269,0.1971001359311282,2232.0833333333335,51.1898332,23.3413236,11.1673583984375,1.6252937863270442,1.402734325743741,0.08333333333333333,0.0,0.0
Józefów,0.05253320121883945,0.08299525980036809,2894.722222222222,50.4808298,23.0540591,11.001017252604166,1.8967541456222534,1.2696798712842452,0.08333333333333333,0.0,0.0
Józefów Roztoczański,0.3284895736371627,0.7365591397849462,221.75,50.5168424,23.040519,11.113321940104166,1.877316822608312,1.2528494113830981,0.08333333333333333,0.0,0.0
Jędrzejów,0.14054625196512555,0.2055033399742177,879.2222222222222,50.6394435,20.3046116,11.147013346354166,1.8261658251285553,1.308062398062419,0.08333333333333333,0.0,0.0
Jędrzychowice,0.1126121637058078,0.2409066808059385,554.5,51.1796848,15.0244446,11.2088623046875,1.998150646686554,1.421137877601344,0.0,0.0,0.0
Kaczkowo,0.09607854208919284,0.16588898749033865,630.7222222222222,52.7991438,17.6165714,11.220906575520834,1.7023955186208088,1.470208707955188,0.0,0.0,0.0
Kaczorowo,0.06238824923918615,0.1561338289962825,245.33333333333334,54.2262445,21.8429671,10.308634440104166,1.7498910923798878,1.406819595240048,0.08333333333333333,0.0,0.0
Kaczory,0.07824980282258173,0.12875582313780484,373.22222222222223,53.1020938,16.8843061,11.193562825520834,1.6865751047929127,1.3638521694868622,0.0,0.0,0.0
Kaczyce,0.05421469768306117,0.0968992248062015,295.0,49.834077,18.592432,11.305216471354166,2.5375894407431283,1.2711728283182542,0.08333333333333333,0.0,0.0
Kalembina,0.10211424409758459,0.1417525773195876,420.1666666666667,49.8705607,21.6841058,10.897664388020834,1.9722011983394623,1.2378010764086727,0.08333333333333333,0.0,0.0
Kalety,0.020850993304828,0.03333869879813585,750.3888888888889,50.5686645,18.936145,11.125203450520834,2.152594675620397,1.4804765393605406,0.08333333333333333,0.0,0.0
Kaliska,0.146939833320844,0.2189001243334118,498.44444444444446,54.3414174,18.2396048,9.707234700520834,2.078187565008799,1.8045939798191197,0.08333333333333333,0.0,0.0
Kaliska Kujawskie,0.07860560227203137,0.1061776061776061,500.0833333333333,52.4119894,19.1239223,11.327840169270834,1.6944106419881184,1.5486206844084112,0.08333333333333333,0.0,0.0
Kalisz,0.11053821169570928,0.19428940329887723,489.56666666666666,51.7624752,18.0895358,11.707234700520834,1.7911648054917653,1.5136738258836082,0.0,0.0,0.0
Kalisz Kaszubski,0.06125688888229854,0.0865384615384615,218.33333333333334,54.0451067,17.7861547,10.036824544270834,1.9529144565264385,1.6428677021737903,0.08333333333333333,0.0,0.0
Kalisz Pomorski,0.20584374269045871,0.38115635345916243,267.1666666666667,53.2981616,15.9059903,10.999552408854166,1.9772728929917018,1.3397663934542594,0.0,0.0,0.0
Kalisz Szczypiorno,0.07964494054661747,0.13167880995749845,331.6666666666667,51.7259333,18.0272669,11.689493815104166,1.873105376958847,1.481304187715683,0.0,0.0,0.0
Kalisz Winiary,0.11942407076534678,0.1759259259259259,425.9166666666667,51.7334923,18.1413193,11.705769856770834,1.8647473851839702,1.48841801043643,0.0,0.0,0.0
Kaliszki,0.11204724543745398,0.1720430107526881,182.41666666666666,51.7483309,20.1651552,11.256551106770834,1.6642910490433376,1.534988917046855,0.08333333333333333,0.0,0.0
Kalwaria Zebrzydowska,0.1418689928412726,0.1970443349753694,417.5,49.8669482,19.6763089,10.6873779296875,2.3173306981722512,1.0737168874765723,0.08333333333333333,0.0,0.0
Kalwaria Zebrzydowska Lanckorona,0.13363745581948455,0.2871517323775388,309.93333333333334,49.8712948,19.6885921,10.6873779296875,2.3173306981722512,1.0737168874765723,0.08333333333333333,0.0,0.0
Kamieniec Ząbkowicki,0.16742127985779862,0.3235487179487179,563.4,50.5229139,16.8736143,10.6190185546875,2.4719014118115106,1.3508782714149967,0.08333333333333333,0.0,0.0
Kamienna Góra,0.03812169032062033,0.0642857142857142,420.5833333333333,50.7837361,16.0336631,9.311726888020834,2.8341756463050842,1.2752582595279989,0.08333333333333333,0.0,0.0
Kamienna Karczma,0.15672247696104527,0.2218543046357615,625.6666666666666,53.8771445,18.1626447,10.3494873046875,1.8202043970425923,1.6112409881762335,0.08333333333333333,0.0,0.0
Kamienna Nowa,0.09453982797435807,0.1565217391304348,228.83333333333334,53.7029089,23.2506856,10.259806315104166,1.5196066697438557,1.3990876814487505,0.08333333333333333,0.0,0.0
Kamień Mały,0.17407123033948468,0.2183406113537118,753.5833333333334,52.6434826,14.7795481,11.943074544270834,1.6504935224850972,1.3400517425918805,0.0,0.0,0.0
Kamień Pomorski,0.009019999178865198,0.022030713406337048,301.3888888888889,53.9653947,14.7728556,11.251017252604166,2.0194531132777533,2.265247276435906,0.0,0.0,0.0
Kamień Łowicki,0.01590934824737525,0.0242557883131201,930.25,51.9887032,19.753151,11.500691731770834,1.6096000770727794,1.5299088214207546,0.08333333333333333,0.0,0.0
Kamieńczyce,0.136462348787191,0.23475734966973544,812.4444444444445,50.2492614,20.4146002,11.407918294270834,1.848121091723442,1.2199456560485098,0.08333333333333333,0.0,0.0
Kamieńsk,0.07129015567464361,0.11315197582210776,704.0555555555555,51.204172,19.4970714,11.2362060546875,1.8593696057796478,1.56152821756281,0.08333333333333333,0.0,0.0
Kamionka Wielka,0.07060658544780006,0.11604642339794435,360.72222222222223,49.5786884,20.790033,10.048380533854166,2.3083496689796448,0.8841679739072246,0.08333333333333333,0.0,0.0
Kamionki Jezioro,0.0984679458767142,0.1203883495145631,525.0,53.1297934,18.7797825,11.1575927734375,1.7714415788650513,1.4602957911440795,0.08333333333333333,0.0,0.0
Kanie,0.06235471470018036,0.0850277264325323,1048.0833333333333,52.1328951,20.7736551,11.555379231770834,1.5830555160840352,1.4000616821091318,0.08333333333333333,0.0,0.0
Kaniów,0.0687453136296312,0.1120448179271708,402.0833333333333,51.9271381,14.9167126,12.234903971354166,1.6805339455604553,1.3069761663495822,0.0,0.0,0.0
Karcino,0.11409219715492804,0.1724137931034483,433.75,54.1277473,15.3968116,11.242716471354166,1.8990507572889328,1.6916944254010813,0.0,0.0,0.0
Karlino,0.11008142943773223,0.185589519650655,378.3333333333333,54.0410287,15.8793019,10.977254231770834,2.0044935643672943,1.594697543742275,0.0,0.0,0.0
Karnkowo,0.07134522219678802,0.093655589123867,319.0,52.859047,19.2510542,11.027384440104166,1.7648894488811493,1.438283184041661,0.08333333333333333,0.0,0.0
Karolinówka,0.010416666666666666,0.0,7.333333333333333,51.1898305,23.5506086,11.188191731770834,1.690235843261083,1.4028146479832948,0.08333333333333333,0.0,0.0
Kartuzy,0.03759620438045515,0.0282637954239569,921.1666666666666,54.3342281,18.1973639,9.707234700520834,2.078187565008799,1.8045939798191197,0.08333333333333333,0.0,0.0
